timestamp,optimizer,bench,instance,seed,eval_id,score,cfg_json,out_json
2026-04-19T19:22:56.534880,catsplus,lcbench,34539,2,0,47.55158615112305,"{""OpenML_task_id"": ""7593"", ""batch_size"": 111, ""epoch"": 23, ""learning_rate"": 0.023634531326550107, ""max_dropout"": 0.26217087034575726, ""max_units"": 135, ""momentum"": 0.28368863881073025, ""num_layers"": 1, ""weight_decay"": 0.05888651019029757}",{}
2026-04-19T19:22:56.536891,catsplus,lcbench,34539,2,1,35.67488098144531,"{""OpenML_task_id"": ""168331"", ""batch_size"": 37, ""epoch"": 24, ""learning_rate"": 0.05128746540073804, ""max_dropout"": 0.629544988615738, ""max_units"": 86, ""momentum"": 0.3673568181361754, ""num_layers"": 5, ""weight_decay"": 0.07694808725086268}",{}
2026-04-19T19:22:56.538899,catsplus,lcbench,34539,2,2,27.365234375,"{""OpenML_task_id"": ""167104"", ""batch_size"": 30, ""epoch"": 10, ""learning_rate"": 0.032812973252954424, ""max_dropout"": 0.10549765923751941, ""max_units"": 118, ""momentum"": 0.8877253487837048, ""num_layers"": 4, ""weight_decay"": 0.03545662423428226}",{}
2026-04-19T19:22:56.538899,catsplus,lcbench,34539,2,3,19.779312133789062,"{""OpenML_task_id"": ""167200"", ""batch_size"": 17, ""epoch"": 6, ""learning_rate"": 0.003604165662296028, ""max_dropout"": 0.596931495182351, ""max_units"": 131, ""momentum"": 0.6214852907867258, ""num_layers"": 5, ""weight_decay"": 0.03157414723307012}",{}
2026-04-19T19:22:56.540908,catsplus,lcbench,34539,2,4,24.33086395263672,"{""OpenML_task_id"": ""167190"", ""batch_size"": 19, ""epoch"": 9, ""learning_rate"": 0.0034235409464379875, ""max_dropout"": 0.04552010847933663, ""max_units"": 183, ""momentum"": 0.37513035590115096, ""num_layers"": 2, ""weight_decay"": 0.01362523800156886}",{}
2026-04-19T19:22:56.540908,catsplus,lcbench,34539,2,5,219.59300231933594,"{""OpenML_task_id"": ""167149"", ""batch_size"": 77, ""epoch"": 42, ""learning_rate"": 0.000970160357224511, ""max_dropout"": 0.36175949920231576, ""max_units"": 696, ""momentum"": 0.7527850928759037, ""num_layers"": 4, ""weight_decay"": 0.07242981299544812}",{}
2026-04-19T19:22:56.542917,catsplus,lcbench,34539,2,6,179.69859313964844,"{""OpenML_task_id"": ""146212"", ""batch_size"": 45, ""epoch"": 39, ""learning_rate"": 0.0001477969893505623, ""max_dropout"": 0.03489400142091603, ""max_units"": 463, ""momentum"": 0.40010037322798153, ""num_layers"": 5, ""weight_decay"": 0.04840865838772674}",{}
2026-04-19T19:22:56.542917,catsplus,lcbench,34539,2,7,56.34511947631836,"{""OpenML_task_id"": ""167181"", ""batch_size"": 367, ""epoch"": 26, ""learning_rate"": 0.002002300872294317, ""max_dropout"": 0.7453884695745856, ""max_units"": 611, ""momentum"": 0.7658964922049066, ""num_layers"": 1, ""weight_decay"": 0.031119815227334275}",{}
2026-04-19T19:22:56.544929,catsplus,lcbench,34539,2,8,38.00922393798828,"{""OpenML_task_id"": ""167168"", ""batch_size"": 70, ""epoch"": 6, ""learning_rate"": 0.0010124135373629226, ""max_dropout"": 0.6944690402073233, ""max_units"": 415, ""momentum"": 0.15031019292681425, ""num_layers"": 4, ""weight_decay"": 0.0006457740496469447}",{}
2026-04-19T19:22:56.544929,catsplus,lcbench,34539,2,9,42.40599060058594,"{""OpenML_task_id"": ""168910"", ""batch_size"": 18, ""epoch"": 28, ""learning_rate"": 0.018255464574498528, ""max_dropout"": 0.3338007097609903, ""max_units"": 64, ""momentum"": 0.7788997062232554, ""num_layers"": 4, ""weight_decay"": 0.04332326819888974}",{}
