timestamp,optimizer,bench,instance,seed,eval_id,score,cfg_json,out_json
2026-04-19T16:41:56.776338,catsplus,lcbench,168329,2,37,71.82374572753906,"{""OpenML_task_id"": ""167190"", ""batch_size"": 34, ""epoch"": 19, ""learning_rate"": 0.008762863097839028, ""max_dropout"": 0.8465823575987572, ""max_units"": 876, ""momentum"": 0.9600912996924991, ""num_layers"": 1, ""weight_decay"": 0.02356647869506854}",{}
2026-04-19T16:41:56.776482,catsplus,lcbench,168329,2,38,22.28936004638672,"{""OpenML_task_id"": ""189905"", ""batch_size"": 149, ""epoch"": 6, ""learning_rate"": 0.0734896485419056, ""max_dropout"": 0.6567455069489777, ""max_units"": 190, ""momentum"": 0.42030706534483564, ""num_layers"": 3, ""weight_decay"": 0.05018562219397365}",{}
2026-04-19T16:41:56.776633,catsplus,lcbench,168329,2,39,187.63311767578125,"{""OpenML_task_id"": ""167200"", ""batch_size"": 263, ""epoch"": 44, ""learning_rate"": 0.00014611573813581196, ""max_dropout"": 0.8987820983738629, ""max_units"": 954, ""momentum"": 0.22727883452093228, ""num_layers"": 2, ""weight_decay"": 0.0924619129972388}",{}
2026-04-19T16:41:56.776799,catsplus,lcbench,168329,2,40,6.056327819824219,"{""OpenML_task_id"": ""167161"", ""batch_size"": 125, ""epoch"": 1, ""learning_rate"": 0.021486377526247928, ""max_dropout"": 0.1978305091732463, ""max_units"": 84, ""momentum"": 0.14987972886220463, ""num_layers"": 4, ""weight_decay"": 0.0019786759059308425}",{}
2026-04-19T16:41:56.776955,catsplus,lcbench,168329,2,41,539.8206176757812,"{""OpenML_task_id"": ""168329"", ""batch_size"": 129, ""epoch"": 43, ""learning_rate"": 0.027243165769236577, ""max_dropout"": 0.27644789711108086, ""max_units"": 266, ""momentum"": 0.8444625133171306, ""num_layers"": 4, ""weight_decay"": 0.09865650510780302}",{}
2026-04-19T16:41:56.777109,catsplus,lcbench,168329,2,42,518.3652954101562,"{""OpenML_task_id"": ""189905"", ""batch_size"": 27, ""epoch"": 44, ""learning_rate"": 0.0060115550874242345, ""max_dropout"": 0.3925468043310957, ""max_units"": 710, ""momentum"": 0.9449526467768503, ""num_layers"": 4, ""weight_decay"": 0.0101306844211878}",{}
2026-04-19T16:41:56.777262,catsplus,lcbench,168329,2,43,162.19659423828125,"{""OpenML_task_id"": ""168330"", ""batch_size"": 39, ""epoch"": 41, ""learning_rate"": 0.048648316708292894, ""max_dropout"": 0.6922671408579242, ""max_units"": 70, ""momentum"": 0.7177636261527501, ""num_layers"": 4, ""weight_decay"": 0.07162947678523393}",{}
2026-04-19T16:41:56.777416,catsplus,lcbench,168329,2,44,3.88234806060791,"{""OpenML_task_id"": ""3945"", ""batch_size"": 296, ""epoch"": 1, ""learning_rate"": 0.0016199657704391531, ""max_dropout"": 0.37084010726572214, ""max_units"": 950, ""momentum"": 0.17977187224995916, ""num_layers"": 1, ""weight_decay"": 0.09328404337492002}",{}
2026-04-19T16:41:56.777573,catsplus,lcbench,168329,2,45,36.333072662353516,"{""OpenML_task_id"": ""168868"", ""batch_size"": 21, ""epoch"": 5, ""learning_rate"": 0.00016325646433705204, ""max_dropout"": 0.6641139897800211, ""max_units"": 91, ""momentum"": 0.9441486236130006, ""num_layers"": 3, ""weight_decay"": 0.007028471168696548}",{}
2026-04-19T16:41:56.777729,catsplus,lcbench,168329,2,46,142.22915649414062,"{""OpenML_task_id"": ""167168"", ""batch_size"": 375, ""epoch"": 50, ""learning_rate"": 0.09381584241866836, ""max_dropout"": 0.6800947690973465, ""max_units"": 396, ""momentum"": 0.3176877747570079, ""num_layers"": 1, ""weight_decay"": 0.003406796730709652}",{}
2026-04-19T16:41:56.777883,catsplus,lcbench,168329,2,47,187.634521484375,"{""OpenML_task_id"": ""189866"", ""batch_size"": 62, ""epoch"": 42, ""learning_rate"": 0.011643219796296745, ""max_dropout"": 0.5577428624372903, ""max_units"": 166, ""momentum"": 0.7022196726439315, ""num_layers"": 3, ""weight_decay"": 0.08251264830904888}",{}
2026-04-19T16:41:56.778037,catsplus,lcbench,168329,2,48,131.77342224121094,"{""OpenML_task_id"": ""189906"", ""batch_size"": 26, ""epoch"": 40, ""learning_rate"": 0.07916617332157858, ""max_dropout"": 0.13296046742660894, ""max_units"": 80, ""momentum"": 0.1797492262932331, ""num_layers"": 4, ""weight_decay"": 0.028225040971300484}",{}
2026-04-19T16:41:56.778614,catsplus,lcbench,168329,2,49,409.52130126953125,"{""OpenML_task_id"": ""189354"", ""batch_size"": 23, ""epoch"": 15, ""learning_rate"": 0.032648060841518695, ""max_dropout"": 0.1433423880100707, ""max_units"": 540, ""momentum"": 0.8138086864284196, ""num_layers"": 3, ""weight_decay"": 0.09890300898535886}",{}
2026-04-19T16:41:56.779409,catsplus,lcbench,168329,2,50,85.50489807128906,"{""OpenML_task_id"": ""189354"", ""batch_size"": 49, ""epoch"": 16, ""learning_rate"": 0.0009280879667317053, ""max_dropout"": 0.08760003793555415, ""max_units"": 286, ""momentum"": 0.5636096520170765, ""num_layers"": 2, ""weight_decay"": 0.01878274492061183}",{}
2026-04-19T16:41:56.780144,catsplus,lcbench,168329,2,51,170.64987182617188,"{""OpenML_task_id"": ""167104"", ""batch_size"": 301, ""epoch"": 38, ""learning_rate"": 0.051110280648211506, ""max_dropout"": 0.09962056240141037, ""max_units"": 160, ""momentum"": 0.6861900464425527, ""num_layers"": 5, ""weight_decay"": 0.01324626844722326}",{}
2026-04-19T16:41:56.780867,catsplus,lcbench,168329,2,52,25.27910614013672,"{""OpenML_task_id"": ""189905"", ""batch_size"": 103, ""epoch"": 6, ""learning_rate"": 0.03588363919849644, ""max_dropout"": 0.5271986032002287, ""max_units"": 473, ""momentum"": 0.8408567938786606, ""num_layers"": 1, ""weight_decay"": 0.020324444597922302}",{}
2026-04-19T16:41:56.781124,catsplus,lcbench,168329,2,53,334.21429443359375,"{""OpenML_task_id"": ""189905"", ""batch_size"": 220, ""epoch"": 32, ""learning_rate"": 0.002241679973846843, ""max_dropout"": 0.0841354057322754, ""max_units"": 546, ""momentum"": 0.6576857274239029, ""num_layers"": 5, ""weight_decay"": 0.047405184676770434}",{}
2026-04-19T16:41:56.781329,catsplus,lcbench,168329,2,54,123.86956787109375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 449, ""epoch"": 52, ""learning_rate"": 0.0021023796972416877, ""max_dropout"": 0.9027006290284348, ""max_units"": 72, ""momentum"": 0.2664152331719434, ""num_layers"": 3, ""weight_decay"": 0.0884704729549579}",{}
2026-04-19T16:41:56.781486,catsplus,lcbench,168329,2,55,71.74008178710938,"{""OpenML_task_id"": ""189906"", ""batch_size"": 20, ""epoch"": 11, ""learning_rate"": 0.003643531048451719, ""max_dropout"": 0.5616910299124165, ""max_units"": 447, ""momentum"": 0.1525630228668031, ""num_layers"": 3, ""weight_decay"": 0.04001001738199139}",{}
2026-04-19T16:41:56.781642,catsplus,lcbench,168329,2,56,84.74630737304688,"{""OpenML_task_id"": ""168330"", ""batch_size"": 52, ""epoch"": 19, ""learning_rate"": 0.00067417008086742, ""max_dropout"": 0.8158488795756749, ""max_units"": 119, ""momentum"": 0.3424166181909556, ""num_layers"": 3, ""weight_decay"": 0.00628084034263749}",{}
2026-04-19T16:41:56.781791,catsplus,lcbench,168329,2,57,40.05352020263672,"{""OpenML_task_id"": ""168330"", ""batch_size"": 28, ""epoch"": 10, ""learning_rate"": 0.0025699987033303727, ""max_dropout"": 0.1713151523983426, ""max_units"": 69, ""momentum"": 0.8588239000249778, ""num_layers"": 5, ""weight_decay"": 0.05870332140083376}",{}
2026-04-19T16:41:56.781937,catsplus,lcbench,168329,2,58,130.22555541992188,"{""OpenML_task_id"": ""168329"", ""batch_size"": 34, ""epoch"": 19, ""learning_rate"": 0.00016371097599596776, ""max_dropout"": 0.6363212683620241, ""max_units"": 310, ""momentum"": 0.3236237734236832, ""num_layers"": 4, ""weight_decay"": 0.047683746439435425}",{}
2026-04-19T16:41:56.782097,catsplus,lcbench,168329,2,59,52.525665283203125,"{""OpenML_task_id"": ""146212"", ""batch_size"": 53, ""epoch"": 24, ""learning_rate"": 0.02674773287074401, ""max_dropout"": 0.8665450302037732, ""max_units"": 67, ""momentum"": 0.2157903413813589, ""num_layers"": 2, ""weight_decay"": 0.05080943600689417}",{}
2026-04-19T16:41:56.782399,catsplus,lcbench,168329,2,60,111.38208770751953,"{""OpenML_task_id"": ""189865"", ""batch_size"": 38, ""epoch"": 33, ""learning_rate"": 0.0009881806270740467, ""max_dropout"": 0.6357439715680049, ""max_units"": 201, ""momentum"": 0.8667718171359879, ""num_layers"": 2, ""weight_decay"": 0.08570076188589264}",{}
2026-04-19T16:41:56.782712,catsplus,lcbench,168329,2,61,96.60906982421875,"{""OpenML_task_id"": ""7593"", ""batch_size"": 34, ""epoch"": 33, ""learning_rate"": 0.07126186836509779, ""max_dropout"": 0.5834250020050779, ""max_units"": 109, ""momentum"": 0.7750303449962423, ""num_layers"": 2, ""weight_decay"": 0.0011550904984043797}",{}
2026-04-19T16:41:56.782930,catsplus,lcbench,168329,2,62,109.61250305175781,"{""OpenML_task_id"": ""167201"", ""batch_size"": 18, ""epoch"": 34, ""learning_rate"": 0.00011469866081061515, ""max_dropout"": 0.41599415388838934, ""max_units"": 80, ""momentum"": 0.5695352301110616, ""num_layers"": 1, ""weight_decay"": 0.08985357234417057}",{}
2026-04-19T16:41:56.783086,catsplus,lcbench,168329,2,63,105.6591796875,"{""OpenML_task_id"": ""189354"", ""batch_size"": 486, ""epoch"": 50, ""learning_rate"": 0.010430670772444809, ""max_dropout"": 0.7391619503290505, ""max_units"": 95, ""momentum"": 0.4186833044821642, ""num_layers"": 1, ""weight_decay"": 0.028582402644076445}",{}
